"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,6,1.25202E-05
0,12,0.0001029426
0,18,0.0003182782
0,24,0.0006679367
0,30,0.00113379
0,36,0.001682601
0,42,0.002275787
0,48,0.002876232
0,54,0.003452333
0,60,0.003979803
0,66,0.004441938
0,72,0.004828983
0,78,0.005137039
0,84,0.005366844
0,90,0.005522551
0,96,0.005610648
0,102,0.005639018
0,108,0.005616198
0,114,0.005550791
0,120,0.005451056
0,126,0.005324624
0,132,0.005178336
0,138,0.005018159
0,144,0.004849175
0,150,0.004675611
0,156,0.004500903
0,162,0.004327772
0,168,0.004158312
0,174,0.003994081
0,180,0.003836187
0,186,0.003685368
0,192,0.003542065
0,198,0.003406488
0,204,0.003278666
0,210,0.003158496
0,216,0.003045778
0,222,0.002940247
0,228,0.002841589
0,234,0.002749469
0,240,0.002663535
0,246,0.002583432
0,252,0.00250881
0,258,0.002439326
0,264,0.002374649
0,270,0.002314462
0,276,0.002258464
0,282,0.00220637
0,288,0.002157911
0,294,0.002112835
0,300,0.002070903
0,306,0.002031894
0,312,0.001995601
0,318,0.001961829
0,324,0.001930399
0,330,0.001901142
0,336,0.001873902
0,342,0.001848532
0,348,0.001824898
0,354,0.001802872
0,360,0.001782339
0,366,0.001763189
0,372,0.001745321
0,378,0.00172864
0,384,0.001713061
0,390,0.001698501
0,396,0.001684885
0,402,0.001672143
0,408,0.001660211
0,414,0.001649028
0,420,0.001638537
0,426,0.001628687
0,432,0.00161943
0,438,0.00161072
0,444,0.001602515
0,450,0.001594778
0,456,0.001587471
0,462,0.001580561
0,468,0.001574018
0,474,0.001567811
0,480,0.001561915
0,486,0.001556304
0,492,0.001550955
0,498,0.001545846
0,504,0.001540957
0,510,0.00153627
0,516,0.001531766
0,522,0.00152743
0,528,0.001523247
0,534,0.001519203
0,540,0.001515283
0,546,0.001511478
0,552,0.001507774
0,558,0.001504161
0,564,0.00150063
0,570,0.001497171
0,576,0.001493776
0,582,0.001490436
0,588,0.001487146
0,594,0.001483897
0,600,0.001480682
0,606,0.001477497
0,612,0.001474336
0,618,0.001471192
0,624,0.001468063
0,630,0.001464942
0,636,0.001461825
0,642,0.00145871
0,648,0.001455592
0,654,0.001452468
0,660,0.001449334
0,666,0.001446189
0,672,0.001443028
0,678,0.00143985
0,684,0.001436652
0,690,0.001433432
0,696,0.001430189
0,702,0.001426919
0,708,0.001423623
0,714,0.001420297
0,720,0.001416941
0,726,0.001413553
0,732,0.001410133
0,738,0.001406678
0,744,0.001403189
0,750,0.001399664
0,756,0.001396102
0,762,0.001392502
0,768,0.001388865
0,774,0.001385189
0,780,0.001381474
0,786,0.00137772
0,792,0.001373926
0,798,0.001370092
0,804,0.001366217
0,810,0.001362302
0,816,0.001358347
0,822,0.00135435
0,828,0.001350313
0,834,0.001346236
0,840,0.001342117
0,846,0.001337958
0,852,0.001333759
0,858,0.001329519
0,864,0.001325239
0,870,0.00132092
0,876,0.001316561
0,882,0.001312162
0,888,0.001307725
0,894,0.001303249
0,900,0.001298735
0,906,0.001294183
0,912,0.001289594
0,918,0.001284967
0,924,0.001280304
0,930,0.001275606
0,936,0.001270871
0,942,0.001266102
0,948,0.001261298
0,954,0.00125646
0,960,0.001251589
0,966,0.001246686
0,972,0.001241749
0,978,0.001236782
0,984,0.001231783
0,990,0.001226754
0,996,0.001221695
0,1002,0.001216607
0,1008,0.00121149
0,1014,0.001206346
0,1020,0.001201174
0,1026,0.001195976
0,1032,0.001190752
0,1038,0.001185502
0,1044,0.001180228
0,1050,0.001174931
0,1056,0.00116961
0,1062,0.001164266
0,1068,0.001158901
0,1074,0.001153514
0,1080,0.001148107
0,1086,0.00114268
0,1092,0.001137235
0,1098,0.00113177
0,1104,0.001126288
0,1110,0.001120789
0,1116,0.001115273
0,1122,0.001109742
0,1128,0.001104196
0,1134,0.001098635
0,1140,0.001093061
0,1146,0.001087474
0,1152,0.001081875
0,1158,0.001076264
0,1164,0.001070641
0,1170,0.001065009
0,1176,0.001059367
0,1182,0.001053716
0,1188,0.001048056
0,1194,0.001042389
0,1200,0.001036715
0,1206,0.001031034
0,1212,0.001025348
0,1218,0.001019656
0,1224,0.001013959
0,1230,0.001008259
0,1236,0.001002555
0,1242,0.0009968489
0,1248,0.0009911403
0,1254,0.00098543
0,1260,0.0009797188
0,1266,0.0009740071
0,1272,0.0009682956
0,1278,0.0009625847
0,1284,0.0009568752
0,1290,0.0009511674
0,1296,0.0009454621
0,1302,0.0009397596
0,1308,0.0009340605
0,1314,0.0009283654
0,1320,0.0009226747
0,1326,0.0009169891
0,1332,0.0009113088
0,1338,0.0009056346
0,1344,0.0008999668
0,1350,0.0008943059
0,1356,0.0008886525
0,1362,0.000883007
0,1368,0.0008773697
0,1374,0.0008717413
0,1380,0.0008661221
0,1386,0.0008605126
0,1392,0.0008549132
0,1398,0.0008493243
0,1404,0.0008437464
0,1410,0.0008381798
0,1416,0.000832625
0,1422,0.0008270824
0,1428,0.0008215523
0,1434,0.0008160351
0,1440,0.0008105312
0,1446,0.0008050409
0,1452,0.0007995648
0,1458,0.0007941029
0,1464,0.0007886558
0,1470,0.0007832238
0,1476,0.0007778071
0,1482,0.0007724062
0,1488,0.0007670213
0,1494,0.0007616527
0,1500,0.0007563008
0,1506,0.0007509658
0,1512,0.0007456482
0,1518,0.000740348
0,1524,0.0007350656
0,1530,0.0007298012
0,1536,0.0007245553
0,1542,0.0007193279
0,1548,0.0007141194
0,1554,0.00070893
0,1560,0.0007037599
0,1566,0.0006986094
0,1572,0.0006934787
0,1578,0.000688368
0,1584,0.0006832775
0,1590,0.0006782075
0,1596,0.0006731581
0,1602,0.0006681295
0,1608,0.000663122
0,1614,0.0006581358
0,1620,0.0006531709
0,1626,0.0006482276
0,1632,0.000643306
0,1638,0.0006384064
0,1644,0.0006335287
0,1650,0.0006286734
0,1656,0.0006238404
0,1662,0.0006190299
0,1668,0.000614242
0,1674,0.0006094769
0,1680,0.0006047347
0,1686,0.0006000156
0,1692,0.0005953195
0,1698,0.0005906468
0,1704,0.0005859973
0,1710,0.0005813714
0,1716,0.0005767689
0,1722,0.0005721902
0,1728,0.0005676352
0,1734,0.000563104
0,1740,0.0005585967
0,1746,0.0005541134
0,1752,0.0005496542
0,1758,0.0005452191
0,1764,0.0005408081
0,1770,0.0005364214
0,1776,0.0005320589
0,1782,0.0005277208
0,1788,0.0005234071
0,1794,0.0005191179
0,1800,0.000514853
0,1806,0.0005106127
0,1812,0.000506397
0,1818,0.0005022058
0,1824,0.0004980392
0,1830,0.0004938971
0,1836,0.0004897797
0,1842,0.000485687
0,1848,0.0004816189
0,1854,0.0004775755
0,1860,0.0004735567
0,1866,0.0004695626
0,1872,0.0004655931
0,1878,0.0004616483
0,1884,0.0004577282
0,1890,0.0004538326
0,1896,0.0004499617
0,1902,0.0004461154
0,1908,0.0004422937
0,1914,0.0004384966
0,1920,0.0004347239
0,1926,0.0004309758
0,1932,0.0004272522
0,1938,0.000423553
0,1944,0.0004198782
0,1950,0.0004162278
0,1956,0.0004126018
0,1962,0.000409
0,1968,0.0004054225
0,1974,0.0004018692
0,1980,0.00039834
0,1986,0.0003948349
0,1992,0.0003913539
0,1998,0.0003878969
0,2004,0.0003844638
0,2010,0.0003810546
0,2016,0.0003776691
0,2022,0.0003743075
0,2028,0.0003709696
0,2034,0.0003676552
0,2040,0.0003643644
0,2046,0.0003610971
0,2052,0.0003578533
0,2058,0.0003546327
0,2064,0.0003514355
0,2070,0.0003482614
0,2076,0.0003451104
0,2082,0.0003419825
0,2088,0.0003388776
0,2094,0.0003357955
0,2100,0.0003327361
0,2106,0.0003296996
0,2112,0.0003266856
0,2118,0.0003236942
0,2124,0.0003207252
0,2130,0.0003177786
0,2136,0.0003148542
0,2142,0.000311952
0,2148,0.0003090719
0,2154,0.0003062138
0,2160,0.0003033777
